iter	MultiClass
338	0.003701950571
339	0.003693022729
340	0.003680154409
341	0.003662890937
342	0.003649660467
343	0.00364161301
344	0.003626412127
345	0.003613538798
346	0.003603057949
347	0.003588513114
348	0.003575765361
349	0.003564520548
350	0.003552248081
351	0.003541999238
352	0.003527103529
353	0.003513953721
354	0.003497189955
355	0.003482163872
356	0.003468551732
357	0.003461935766
358	0.003447998941
359	0.003432591958
360	0.003425697832
361	0.003419432081
362	0.003413680286
363	0.003403611229
364	0.003390977757
365	0.003377321794
366	0.003362825411
367	0.003354070427
368	0.003343099926
369	0.003334633715
370	0.003321420684
371	0.003313140368
372	0.003305595267
373	0.003293289861
374	0.003280392946
375	0.003270321152
376	0.003260441273
377	0.003253923988
378	0.00324131667
379	0.003235066043
380	0.003224860447
381	0.003215661638
382	0.00320801415
383	0.003200942742
384	0.003196256701
385	0.003190167897
386	0.003183127777
387	0.003173092498
388	0.003164122808
389	0.003152516975
390	0.003141246419
391	0.003129830386
392	0.00312332468
393	0.003117758294
394	0.003111832234
395	0.003100715722
396	0.003093367814
397	0.003081914624
398	0.003072365634
399	0.00306507213
400	0.003054018841
401	0.003043439313
402	0.00303766645
403	0.003026620378
404	0.003016011078
405	0.003005972053
406	0.002998836894
407	0.002991893638
408	0.00298117202
409	0.002976749552
410	0.002965475091
411	0.002955283345
412	0.002945372443
413	0.002939323255
414	0.00292869902
415	0.00291842652
416	0.002912946785
417	0.00290730954
418	0.002897115579
419	0.002888704386
420	0.002879592964
421	0.002874389965
422	0.002866445214
423	0.002860220807
424	0.002853703232
425	0.002848311042
426	0.002838569943
427	0.002833747234
428	0.002824809956
429	0.00281686847
430	0.002810272169
431	0.002802516435
432	0.002793384465
433	0.002787078768
434	0.002781306421
435	0.002776195287
436	0.002772057789
437	0.002764245588
438	0.00275710648
439	0.002749269119
440	0.00274312516
441	0.002735363375
442	0.002726361447
443	0.002716844212
444	0.002713330747
445	0.002708133889
446	0.002699762524
447	0.002695517931
448	0.002688771207
449	0.00268200729
450	0.002673615829
451	0.002669696788
452	0.002665456894
453	0.00265702353
454	0.00265095782
455	0.00264787626
456	0.002643336862
457	0.002639654758
458	0.002634049125
459	0.002625602903
460	0.002621694475
461	0.00261372389
462	0.002607030768
463	0.002600517078
464	0.002592283573
465	0.002588032633
466	0.00258252648
467	0.0025748866
468	0.002571244127
469	0.002564610558
470	0.002560647859
471	0.002554990528
472	0.002548667515
473	0.002544916183
474	0.002541622606
475	0.002534337968
476	0.002528793332
477	0.00252414924
478	0.002519545542
479	0.00251563864
480	0.002508313916
481	0.002503543672
482	0.002496245834
483	0.002489298799
484	0.002485549709
485	0.002481489935
486	0.00247695569
487	0.002469747719
488	0.002464230813
489	0.002460524251
490	0.002453718405
491	0.002450410161
492	0.002443584984
493	0.002436860268
494	0.0024294952
495	0.002422664831
496	0.002415875323
497	0.002411833843
498	0.002404273056
499	0.002399526894
500	0.002395216419
501	0.002391950595
502	0.002387564129
503	0.002380641285
504	0.00237368703
505	0.002368153779
506	0.002361273523
507	0.002354719392
508	0.00234819121
509	0.002342779087
510	0.002338992432
511	0.002334899574
512	0.002328459041
513	0.002324712356
514	0.002320707656
515	0.002316434821
516	0.002310247917
517	0.002306838823
518	0.002300702317
519	0.002296757497
520	0.002290203585
521	0.002283829882
522	0.002280209535
523	0.00227605494
524	0.002271766054
525	0.002265612386
526	0.00226269228
527	0.002256779062
528	0.002252541891
529	0.00224949581
530	0.002243333213
531	0.002240173487
532	0.002235232079
533	0.002229457748
534	0.002222574616
535	0.002217712911
536	0.00221316793
537	0.002207606746
538	0.002204046111
539	0.002200307454
540	0.002194635191
541	0.002189767239
542	0.002184932319
543	0.00218218323
544	0.002178476412
545	0.002172988757
546	0.002167234983
547	0.002163873808
548	0.00216034397
549	0.002154191974
550	0.002151818148
551	0.002146042309
552	0.002141017184
553	0.002135602791
554	0.002130898822
555	0.002125573716
556	0.002121373701
557	0.00211813353
558	0.002114636407
559	0.00211239298
560	0.002106879139
561	0.002101824507
562	0.002097370128
563	0.002092375014
564	0.002087759045
565	0.002083364791
566	0.002080680959
567	0.002075396423
568	0.002072728431
569	0.00206839972
570	0.002064328917
571	0.002059367457
572	0.002056089007
573	0.00205110577
574	0.002048313444
575	0.00204640268
576	0.002044041823
577	0.002039814674
578	0.002035120342
579	0.002029764739
580	0.002026351989
581	0.002021475763
582	0.002018734798
583	0.002013912659
584	0.002009022826
585	0.002006452364
586	0.002001543536
587	0.001997577213
588	0.001994715068
589	0.001990056153
590	0.001985810968
591	0.001983422986
592	0.001980199844
593	0.001975644702
594	0.001973617519
595	0.001969070119
596	0.001964645474
597	0.001961886317
598	0.001957236004
599	0.001952584598
600	0.001948906794
601	0.001944296073
602	0.001941792993
603	0.001937176823
604	0.001934546638
605	0.001929964399
606	0.001927753897
607	0.001925438921
608	0.001920413801
609	0.001917330914
610	0.001912827014
611	0.001910290072
612	0.001907022135
613	0.0019033569
614	0.001899124113
615	0.001894558758
616	0.001892176654
617	0.001888722229
618	0.001886199923
619	0.00188177961
620	0.001878854642
621	0.001876258967
622	0.001873342427
623	0.001871648033
624	0.001867348598
625	0.0018641052
626	0.001860059931
627	0.001856667039
628	0.001852490592
629	0.001848497805
630	0.001846116992
631	0.001843533126
632	0.001840758201
633	0.001838820329
634	0.001834669484
635	0.001830670441
636	0.00182887413
637	0.001826128978
638	0.001823802782
639	0.001820413401
640	0.001817678362
641	0.001815499827
642	0.001812559378
643	0.001809830927
644	0.001807657187
645	0.001805386179
646	0.001803473298
647	0.00180176049
648	0.001799304533
649	0.001795506518
650	0.001793512189
651	0.001790442815
652	0.001787295434
653	0.001784966498
654	0.001781045846
655	0.001779015959
656	0.001777290829
657	0.001773583177
658	0.001769909538
659	0.001766330593
660	0.001762491902
661	0.001760080276
662	0.00175626833
663	0.001752473655
664	0.001750759764
665	0.001749201925
666	0.001746411073
667	0.001743816641
668	0.001742318513
669	0.001738771207
670	0.001736224153
671	0.00173319979
672	0.001729458692
673	0.001727685927
674	0.001725121873
675	0.00172382337
676	0.001720675329
677	0.001716972687
678	0.001713217177
679	0.001709717548
680	0.001707536839
681	0.001705850661
682	0.001703940657
683	0.001700198424
684	0.001697327866
685	0.001695406696
686	0.001693922489
687	0.001690619057
688	0.001687833812
689	0.001686033425
690	0.001683714635
691	0.001680096663
692	0.001677858334
693	0.001676294747
694	0.001673335014
695	0.001670146013
696	0.001666952978
697	0.00166402221
698	0.001660888483
699	0.001657655716
700	0.001654876943
701	0.001652150188
702	0.001648728042
703	0.001646570271
704	0.001644352484
705	0.001641012755
706	0.001637635492
707	0.00163609141
708	0.001633453848
709	0.001631394086
710	0.001628107251
711	0.001625523679
712	0.001623872459
713	0.001622053286
714	0.001618892294
715	0.001617306161
716	0.001616010343
717	0.001614035813
718	0.001611359292
719	0.00160829907
720	0.001606851569
721	0.001603399679
722	0.001600384142
723	0.001597470138
724	0.001594317832
725	0.001591178572
726	0.001589921338
727	0.001586729676
728	0.001584202154
729	0.001582073657
730	0.00158003269
731	0.001578637316
732	0.001576807465
733	0.001574159325
734	0.00157123891
735	0.001569711571
736	0.00156661643
737	0.001563534175
738	0.001560596898
739	0.0015576846
740	0.001554797523
741	0.001553293569
742	0.001551950038
743	0.001550264244
744	0.001547245619
745	0.001544907751
746	0.001541995061
747	0.001540187877
748	0.001537805225
749	0.001536507499
750	0.00153507146
751	0.001533150698
752	0.001530243785
753	0.001527399485
754	0.00152601143
755	0.001524110403
756	0.001522351019
757	0.001519531385
758	0.001517473052
759	0.001514737823
760	0.001512430842
761	0.001509834797
762	0.001507472055
763	0.001504801861
764	0.001501999787
765	0.001500617334
766	0.001498418818
767	0.001495640389
768	0.001494252891
769	0.001491563188
770	0.00148994045
771	0.00148709481
772	0.001485811313
773	0.001484339189
774	0.001482979071
775	0.001481577924
776	0.001479930197
777	0.00147806869
778	0.001475488292
779	0.00147274603
780	0.001470157219
781	0.001467510479
782	0.001464794908
783	0.001462611004
784	0.001460459331
785	0.001459136835
786	0.001456501241
787	0.001453831044
788	0.001452342058
789	0.001451101955
790	0.001449792809
791	0.001448449842
792	0.001445658791
793	0.00144349365
794	0.001441897971
795	0.00144062278
796	0.0014394559
797	0.001438219761
798	0.001435677867
799	0.001433986122
800	0.001431565364
801	0.001429991521
802	0.001428566414
803	0.001425991969
804	0.001423597914
805	0.001422053386
806	0.001419672491
807	0.001418606336
808	0.001416122636
809	0.001413673009
810	0.001411204349
811	0.00140981576
812	0.001408664811
813	0.001406603171
814	0.001404785441
815	0.001402349652
816	0.001401191772
817	0.00139890709
818	0.001397549875
819	0.001394991608
820	0.001393789497
821	0.00139206255
822	0.001390987236
823	0.00138903506
824	0.001386599449
825	0.001384334723
826	0.00138336487
827	0.00138113161
828	0.001378501295
829	0.001376209083
830	0.001375308304
831	0.001373081204
832	0.001370807655
833	0.001369669919
834	0.001368670437
835	0.001366121447
836	0.001363890441
837	0.001361537542
838	0.001359406099
839	0.001357114296
840	0.001354989787
841	0.00135408529
842	0.001351921016
843	0.001350489435
844	0.00134935657
845	0.001347962436
846	0.001346793711
847	0.001344460403
848	0.001342920655
849	0.001341975287
850	0.001339738916
851	0.001337614785
852	0.001335231758
853	0.00133343938
854	0.001331897899
855	0.001330142021
856	0.001328093687
857	0.001326311329
858	0.001324127625
859	0.001322966528
860	0.001321493499
861	0.001320140842
862	0.001317976259
863	0.001315947959
864	0.001314814777
865	0.001313313808
866	0.001311319635
867	0.001310107484
868	0.001307975306
869	0.001307180495
870	0.001305442843
871	0.001303902592
872	0.001302411085
873	0.001301489153
874	0.001299777071
875	0.001297752892
876	0.001295583727
877	0.001293952659
878	0.001292800545
879	0.001291957461
880	0.001289988015
881	0.001289042547
882	0.001288228854
883	0.0012868472
884	0.001285757457
885	0.001284500464
886	0.001282447738
887	0.001280897988
888	0.001279029967
889	0.001277777013
890	0.001276114851
891	0.001275203794
892	0.001274103003
893	0.00127287364
894	0.001270856532
895	0.001269222414
896	0.001267318437
897	0.00126607075
898	0.001264146725
899	0.00126322988
900	0.001262216568
901	0.001260296026
902	0.001258418925
903	0.001257018456
904	0.001255844076
905	0.001253808059
906	0.001252606887
907	0.001250887792
908	0.001249368581
909	0.001248176891
910	0.001247014985
911	0.001245442678
912	0.001243608773
913	0.001242046761
914	0.001240160562
915	0.001239301414
916	0.001238399701
917	0.001237483644
918	0.001235672525
919	0.001234741207
920	0.001232860335
921	0.001230967571
922	0.001228884848
923	0.001227882993
924	0.001226311258
925	0.001225585897
926	0.00122437159
927	0.001223268337
928	0.00122192494
929	0.001220438524
930	0.001218990506
931	0.001217745823
932	0.001216039247
933	0.001215315798
934	0.001213568688
935	0.001211734434
936	0.001209906021
937	0.001208222653
938	0.001206371244
939	0.001204559831
940	0.001203727819
941	0.001202086234
942	0.001201230444
943	0.001199701696
944	0.001197943043
945	0.001196557513
946	0.001195536666
947	0.001193756835
948	0.001192985147
949	0.001192169156
950	0.00119117092
951	0.001190087486
952	0.001188334834
953	0.001186575925
954	0.0011849111
955	0.001183925315
956	0.001182882171
957	0.001181850966
958	0.001181067038
959	0.001180241547
960	0.001178505298
961	0.001177055624
962	0.001175653479
963	0.001174017981
964	0.001173073027
965	0.001172309513
966	0.001170973543
967	0.001170086942
968	0.00116834704
969	0.001167347827
970	0.001165648942
971	0.001164274378
972	0.00116267011
973	0.001161638324
974	0.00116001035
975	0.00115919661
976	0.001157774607
977	0.001156784798
978	0.001155995373
979	0.001154382713
980	0.001152689306
981	0.001151212263
982	0.001149881141
983	0.001149187306
984	0.001148291305
985	0.001147311806
986	0.001145723026
987	0.001144086678
988	0.001143220508
989	0.001141856991
990	0.001140589627
991	0.001139735118
992	0.001138115684
993	0.001137283513
994	0.001136002372
995	0.001134393076
996	0.001133579085
997	0.001132099317
998	0.001131282378
999	0.001130491735
